,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4684,4,f19,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,"4x;,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,"5n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,"6n,",5,b29,f28,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,6,f37,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,"6x,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,6,b19,f29,f28,f29,s28,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,"4n,",6,f29,f27,s29,b27,s28,b18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,"5n,",4,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,"4d,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,"5d,",5,f29,b27,s28,b19,f18,f29,b29,b29,b19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,"4w,",5,s39,f38,b37,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,6,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,"6n,",6,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,6,b27,f39,b29,f28,f28,b29,b38,b39,b38,b39,b39,b19,r38,b39,b28,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,
4700,5,f37,f29,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,5,b29,s39,b28,b29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,5,b29,b38,b29,b28,f29,f28,f29,f38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,"6d,",5,f27,b29,f19,r18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,4,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,6+,b27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,"4x,",5,b39,s28,f39,s38,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,5,f18,f29,f17,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,6,s29,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,"4w,",5,f28,f27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,6,f38,b19,f38,s39,b38,s38,b38,b29,f18,f19,f38,s39,b38,b;38,s28,f19,r1d#,,,,,,,,,,,,,,,,,,,,,,
4716,4,f18,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,5,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,4,f27,b38,s39,b19,r28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,6,f17,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,6+,s2,j39,m17,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,5,b28,f39,b17,f18,f18,f38,s38,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,5,s29,f19,f29,f29,b37,b28,f29,f27,f39,b38,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,"6d;,",5,f38,b38,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,4,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,"6d,",5,f19,f19,f39,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,"4n,",5,f28,f29,b29,s28,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,"c4n,",4,f18,f+39,m2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,"4n,",5,b39,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,"6w,",5,b29,s38,b39,b38,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,6,s38,f39,b38,b38,f28,f18,f19,f39,s29,f17,f17,f38,b29,b28,f39,b38,b19,r29,f+38,b3,z3w#,,,,,,,,,,,,,,,,,,
4732,"4n,",4x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,5,b29,b38,b28,b+18,r2,v1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,5,s37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,4,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,6,r29,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,6,f29,f38,s28,f18,f29,f28,b19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,4,f37,b28,s29,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,4+,b2,v19,l2,o19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,"6w,",5,b29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,6,f29,f17,f29,f38,s39,f39,b27,b28,f29,f17,f19,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,"6n,",5,b29,f3,b3,b2,b2,b2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,"4d,",5+,b2,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,4,f18,f2,b2,f1,f2,f1,f2,f2,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,6,b28,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,4,b28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,"4d,",6,f27,b3,f3,b3,f2,b3,b2,b3,b2,f3,b3,b2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,
4754,6,f28,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,4,f18,f2,s3,b3,s3,b2,s2,b3,s2,b3,s2,u3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,4,s37,b3,s2,b3,s+2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,4,f18,f3,s2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,"6w,",5,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,"6d,",5,b29,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,"6n,",4,f18,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,"4n,",6,f27,f1,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,"4n,",6,b18,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,6,f29,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,"6n,",6,f28,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,"4n,",6,f18,f3,s2,j3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,4+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,"4w,",5,f29,f2,b3,b2,f3,b3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,"4x,",4,f38,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,6,b28,b3,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,"4n,",4,b29,f1,f1,f1,f3,b3,b+2,f1,v3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,"4n,",5,f38,b3,b2,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,4+,b3,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,6,b27,f+1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,"4n,",5,b28,f1,f3,b2,b3,b2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,"6d,",4,f17,f2,f1,r2,f+3,b3,z1,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,"6w,",5,b29,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,4,f28,b+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,6,f27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,"6n,",6,b38,b3,b2,b3,b2,b2,f2,b2,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,"4n,",6,f38,s3,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,"5d,",5,f39,b2,b2,f2,f2,f1,f2,b3,s2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,4+,f3,z3,b-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,"6d,",6,f28,f2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,4,f37,b3,s2,f3,s2,f2,f2,f3,s3,f1,f2,f2,b2,b3,s3,f2d@,,,,,,,,,,,,,,,,,,,,,,,
4799,6,r18,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,"4d,",6,b27,b1,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,6,r27,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,"6d,",6,b27,b2,b2,b2,f2,b1,r2,f1,f1,f2,f1,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,
4803,4,s38,f3,b2,f1,f2,b2,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,"4n,",6,b28,f2,b2,b3,b2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,5,b28,f+3,b3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,4,b19,f1,r2,f+3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,"4d,",4,f29,f3,b3,b2,f2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,4,b37,y3,b-3,z2,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,6,b28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,4,s17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,"6d,",4,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,6,b27,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,6,f19,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,4,f29,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,"4d,",5,f29,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,"6d,",5,f28,f2,f2,f1,f2,f2,f2,f1,f1,f1,f2,f1,f2,f2,f2,f1,f1,f3,b2,f2,f3,s2n#,,,,,,,,,,,,,,,,
4819,6,f18,f2,b2,b2,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,6,f27,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,"4w,",5,f389,b2,b3,f3,b3,f3,b3,b2,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,6,f27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,4,f29,b1,r2,f1,f2,f3,b2,f3,b2,f1,f2,f1,f1,f2,b3,b2,f1,r2,f+1,f1,v3*,,,,,,,,,,,,,,,,,,
4825,4,b27,f-1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,4,b27,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,4,b27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,"6d,",6,b29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,4,b28,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,4,b2,z3,b1,v^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,6,b27,f2!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,"4w,",5,b27,f3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,"V,",4,f29,f+3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,6,f38,b2,f1,f3,b3,b3,b3,b3,b3,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,6,b27,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,6,f29,f2,b2,f2,f1,f3,b3,b1,r1,r2,b-3,m3,o*,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,4,r27,b3,b2,b2,f2,b2,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,"6d,",5,f28,f2,f1,f1,f2,b;2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,6,r28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,"4w,",5,f28,f2,f2,f2,f2,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,4+,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,6,f29,f2,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,6,b27,f-3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,"4n,",4,s29,b2,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,6,b28,f1,f2,f1,f3,s3,b-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,"6w,",4,f29,b3,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,"4n,",5,f38,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,"6w,",5,f28,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,"6d,",6,f38,b3,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,"4w,",6,f28,b3,b3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,6,b38,f3,b2,f2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,"6w,",6,f18,f1,f2,b2,b2,b3,s2,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,"4w,",4,f38,b2,f2,f3,s2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,"6n,",6,b37,b2,b2,b2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,6,f28,f3,s2,f+3,b2,z2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,"6w,",5,f17,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,6,b28,f3,b2,b1,r2,f2,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,6,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,"6d,",4,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,6,b29,b2,b2,b3,b3,b3,b2,f3,b3,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,"6d,",4,f29,b2,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,4,b27,f2,f3,s2,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,6,f28,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,"4w,",5,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,4+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,"4w,",6,f29,f2,f1,f2,b2,b3,y3,b-2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,"6n,",4,b28,b3,b1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,6,b29,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,4,b28,f3,b2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,4,b39,b2,f3,s2,j1,f2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,4+,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,"6n,",5,b39,b2,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,4,f17,f1,f2,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,"4w,",4,b29,f2,f2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,"6n,",5,f18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,6,r39,f3,b3,f1,f2,y3,b-1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,4,f29,f+3,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,6,r39,f1,f;1,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,6,b17,f-1,f3,z2,f1,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,4,f19,b;1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,6,f19,b1,f1,b1,f1,s1,f1,b2,f3,f3,y2,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,"6n,",5,f29,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,"4w,",6,b27,f1,s1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,"6d,",6,b29,f2,b2,f1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,"4w,",5,f28,f2,f2,f2,b2,f1,f1,f2,b2,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,4,f19,f1,f1,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,6,f29,f3,b3,f3,b2,s2,f1,b3,b1,b2,f2,b2,f1,b2,f3,f3w#,,,,,,,,,,,,,,,,,,,,,,,
4909,"6w,",5,f29,f2,f1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,"4d,",6,f28,f2,f1,b2,f1,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,6,b28,f1,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,4,b28,b3,f3,b3,f2,f1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,6,b28,f3,b3,h1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,4,b19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,"4n,",5,f28,f2,f1,b1,f2,f3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,6,f29,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,6,b39,b2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,4,b39,b2,f1,f1,b2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,"6w,",6,b18,b1,f3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,4,b18,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,4,f28,f1,f1,b1,f1,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,4,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,"6d,",4,f29,f1,f1,f1,f1,b1,f1,b;1,f2,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,5,f27,f-1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,4,f28,f3,b2,f3,b3,f3,b2,b2,f2,b3,b2,f2,f1,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,
4932,"4w,",5,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
