,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
5274,6,f3,b2,f1,f2,f1,f3,b3,b3,b1,f1,f1,f2,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,4,f2,b3,s2,b2,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,4,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,5,b2,f1,f3,y1,f3,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,6,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,"4w,",5,f2,b3,b3,b2,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,4,s2,f3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,6,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,6,f3,f1,f1,f3,b3,b2,b2,f1,f1,f2,f1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,"4n,",6,b2,f3,b2,f1,f3,f3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,"4n,",4,b3,f2,b1,f2,f3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,4,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,6,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,"4x,",5,f2,f2,f2,b2,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,"4n,",4,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,6,s2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,4,s2,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,"4n,",5,f1,f1,f3,b2,b1,f1,f3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,"6w,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,4,b2,r1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,4,f2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,c6,b2,f3,s2,f3,m3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,6,f3,b3,b2,f1,f2,f3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,6,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,"4n,",5,f1,f3,b2,s3,f1,f1,f3,s3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,6,f2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,4,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,5,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,"6d,",6,b3,b3,b1,f1,f3,s2,f3,m2,o1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,6,b2,f3,f3,b3,b3,b2,b3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,"4n,",4,f3,b1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,"4n,",6,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,6,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,6,b2,f3,b3,f3,b3,b3,b3,b1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,6,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,"4w,",6,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,6,r2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,"6w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,4,rw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,4,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,"6n,",5,b3,b3,s3,f3,s3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,6,b2,b3,b1,vn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,4,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,"6w,",4,f3,b3,b3,f1,f1,f3,b2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,"6w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,"6d,",5,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,"4x,",5,b1,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,"6d,",4,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,"4n,",5,f2,f3,b2,b1,f2,f3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,6,s1,f3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,"4n,",5,b2,f3,s3,f1,r1,f3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,6,s2,u2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,"6d,",6,f1,f1,f1,f1,f3,b3,b1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,4,f3,b2,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,5,b2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,4,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,6,f3,f2,b1,r2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,"4d,",5,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,"6n,",5,f2,b2,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,"4d,",5,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,6,b37,f3,s1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,"6n,",6,f38,f3,b2,f2,f1,b3,b1,f2,f2,f3,s3,f3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,"6w,",c4,b38,f3,b3,f3,b3,f;3,f+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,"6w,",4,f18,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,4,s18,f;1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,6,f38,f1,f1,s3,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,6,f28,f1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,6,s38,f3,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,"4n,",4,f38,b2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,"4n,",5,b38,b3,f3,b3,f3,b3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,"4n,",6,b28,f3,b3,f3,b3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,c4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,"4d,",5,f18,b1,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,6,r28,f3,b3,f3,b2,b2,f2,f3,b3,f3,b1,b1,f1,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,6,s28,f1,f1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,"4x,",4,b28,b2,f1,b3,s1,s1,f1,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,"6n,",c5,f37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,4,r28,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,4,f28,f3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,c6,f37,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,6,b17,s1,f+3,f3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,"6w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,6,f18,f1,s3,f3,f3,b3,f2,f2,b2,b3,r3,s+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,"4d,",5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,5,r28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,"6n,",6,b28,f2,b2,f3,b2,f3,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,5,f27,f+1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,"4d,",5,f27,f1,f1,b3,b3,b3,f3+1,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,4,b19,s1,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,5,b18,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,"4n,",5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,4,b;18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,"6w,",5,f29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,"4n,",5,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,6,f28,f1,b3,b1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,4,f37,s2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,"6n,",4,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,6,b28,f3,b3,f1,f1,s3,s1,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,4,b28,f3,f3,f2,f2,f3,b2,f2,f1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,5,r17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,4,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,"4w,",5,b38,b3,f3,b3,f3,b2,b2,f1,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,6,s18,f1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,4,f18,f1,b3,f3,f3,b2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,6,f18,f1,b2,f1,b1,f1,b3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,"6n,",6,b18,b1,f2,f3,s2,f1,f1,b3,b3,f3,b3,f3,b3,f3,b2,f3,b1,f3,s3,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,
5403,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,"4n,",4,r17,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,6,f38,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,"6n,",6,b18,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,"4w,",5,f28,b2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,6,f29,f2,b2,f1,b3,f1,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,"4n,",5,f38,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,6,s29,f3,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,4,s27,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,6,s28,f+1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,6,f27,f3,f3,s1,s3,f3,f3,b2,f2,f2,b2,f1,b1,f1,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,4,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,"6w,",5,b18,f2,b3,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,"6n,",5,b27,f1,f1,b3,s1,f1,f1,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,4,r18,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,"4d,",4,b37,f3,b1,f1,f1,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,6+,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,c5,r28,f3,b2,f1,f1,b3,b3,f3,b1,b1,f3,f3,s1,b1,f3,r3,s1,s+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,"5d,",4,b18,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,6,b28,f1,s1,f1,s2,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,6,s27,f+3,f2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,"5d,",6,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,"4n,",6,b29,f2,f2,f1,f1,b3,s3,f3,b2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,"6n,",6,f38,f3,b1,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,"4w,",6,b18,f1,f3,f3,b3,f1,f1,b+3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,6,f18,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,6,s28,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,c6,f38,s2,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,5,f28,f3,f3,f2,b1,f1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,4,b28,f1,s1,f1,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,4,r17,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,4,b28,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,4,b27,f1,f1,b3,b3,f3,b2,b1,f1,b2,b2,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,"6n,",6,b18,b2,f3,f;3,s+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,"6w,",5,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,"6d,",4,b18,f1,b3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,"6x,",5,f38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,4,f28,f1,b3,b3,f3,b3,f2,b3,f3,b1,s2,f1,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,"6n,",5,f28,f3,f1,r1,b1,f3,f3,s+1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,"4n,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,6,r28,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,6,f28,f1,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,6,b18,b3,b3,f3,b3,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,"4w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,"4d,",6,b28,f3,b3,f3,b2,b3,b2,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,"4x,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,"6d,",5,f29,f2,b3,b1,b3,b2,f3,b3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,"6n,",4,b28,f1,s3,f1,s1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,"6d,",4,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,6,s38,f1,b2,f2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,4,s28,f3,r3,f1,s1,f1,s2,f3,f3,s1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,4,f37,s1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,6,b28,f3,b3,f3,b1,f1,f2,f2,b3,f3,b1,b1,f1,b2,y+1,s3,m1,p1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,4,b18,b2,f1,b1,f1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471,4,s18,f1,f2,f3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,6,s28,f+3,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5473,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,"4w,",4,f38,b2,f2,f3,f3,f;3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,4,f27,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477,"4w,",5,b38,b1,b1,f1,b+3,b2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,6,b28,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,4,s29,f3,b2,f3,b1,b1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,"4x,",4,r18,f1,f2,f3,b2,f3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,6,f29,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,"6d,",6,b29,f2,f1,b1,f1,b1,f1,b3,b1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,4,s18,f3,f3,b3,f1,f1,s2,f3,f3,s+1,b1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,c4,f38,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,4,s17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,"4w,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,6,b18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,4,s18,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,"5n,",c6,b29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,4,f18,b3,b1,f3,b3,f3,b1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,"6n,",6,b18,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,6,b18,b1,f1,b2,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
