,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
6316,4,b39,b3,s3,b3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,4,f28,f+3,s2,v1,l3,o3,s3,f+1,f2,h3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,5,f28,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,"5n,",6,f38,b2,f2,b2,f3,b3,b3,b3,b3,b3,b3,b3,b3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,"4n,",4,b38,f3,b3,b3,s1,f3,b2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,"4w,",4,f28,f1,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,"6w,",4,b37,f+1,f2,v1,l3,o2,f2,f1,f1,f2,s3,f1,f2,f1,f1,f2,b1,f2,u1n@,,,,,,,,,,,,,,,,,,,,,,,
6323,c6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,4,b28,f1,f1,f1,f2,b3,s3,b1,f2,f+3,b3,z^3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325,4,f19,f3,s3,b3,b2,f3,b3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,"6w,",5,b28,b2,f1,f3,b3,s1,f1,f1,f2,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6327,"4w,",5,b28,f3,b3,b3,b1,f3,f3,s3,f1,f2,f2,b+1,f3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,6,f29,f3,b3,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329,4,f28,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,4,b28,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,4,b39,b3,b2,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,"4n,",6,b19,f2,b2,f3,b3,f1,f1,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,"4w,",4,b37,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,"6d,",5,b27,u+3,b-1,v2,v2,b3,y1,h1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,6,f19,f2,b+3,b2,z2,b2,v2,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,4,r28,f3,b3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,6,f19,f1,f+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,6,b27,f1,f2,u1,h^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,"4w,",4,b37,b1,r3,y1,f-3,b2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344,5,b29,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345,6,f28,u+3,i3,i1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,4,f28,f2,s2,f3,s3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,"6n,",4,b37,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,6,b17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,4,f28,f+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,"4n,",4,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,4,f27,b2,b3,b3,f3,b3,b2,b2,b2,b1,f2,f1,f1,f3,b3,s3,s3,s3,f;3*,,,,,,,,,,,,,,,,,,,,,,,,
6355,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,4,f28,f3,b3,b3,f1,f3,b3,b3,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,"4w,",4,b38,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,6,b17,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,4,b38,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,"6n,",6,b29,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,6,r29,f3,b3,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,"4w,",5,f29,f3,b3,b3,b3,b3,s1,r3,b1,f2,f2,b3,f3,f3,s3,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,
6363,"6d,",4,b38,f2,f2,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364,"4d,",6,f27,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,5,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,4,b29,f2,u+3,s-1,v3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,6,b27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,"4w,",5,b38,b2,f1,f3,f3,b2,f2,b1,f1,f1,f1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,"6w,",4,f17,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,4,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,"5d,",6,b27,b3,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,4+,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376,4,f28,f+3,s2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,"4n,",4,b28,f1,f3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,4,f39,b2,b3,b3,b2,f3,s3,f3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,"4d,",4,b38,b3,b3,f1,f2,f1,r2,f+3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,4,f27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,"4w,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6382,"5d,",5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,c6,f19,f3,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,"4n,",5,b39,s3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,"6d,",4,f18,f+3,s3,z2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,"4n,",4,b38,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,4,f28,f2,s3,b3,b;3,b3,b3,b3,s3,f3,s3,f3,s3,f1,f2,f2,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,
6389,"5d,",4,b28,f3,b3,b3,s3,f3,b2,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390,"6d,",5,f28,s3,f3,b3,f2,f1,f+3,s3,z1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,4,b39,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6392,"6w,",5,b29,b1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6393,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394,6,s38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,4,f37,b3,b3,f3,s3,f3,s3,f3,s1,f3,s3,f3,s3,f2,f2,b2,s1,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,
6396,4,b39,b3,f3,b3,s3,f3,s3,s1,f3,s3,b+1,f3,z2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6397,"6d,",4,f39,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6398,5,f29,u2,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,6+,s2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,"4n,",5,b28,f2,b3,b3,b1,f3,b3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,6,f19,f2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6402,6,s28,b+2,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,"4x,",4,b37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6404,4,f29,f3,b3,f3,b2,f1,f2,f2,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,"4x,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,6,b28,b3,b3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407,4,b39,f1,f3,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6408,4,r29,f1,f2,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,"6w,",4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6410,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6411,"5d,",4,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6412,4,f27,f3,b2,f1,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6414,6,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6415,5,f29,f3,f1,f1,f+3,b1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6416,4,f29,f3,b;3,b+1,f2,z^3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417,"4n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6418,"c4n,",6,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419,4,s27,f+1,f;2,f-3,b2,v1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,"cc4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422,4,f19,f+3,b3,b-1,l3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423,"4n,",5,f28,f1,r2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,6,s28,f+1,f3,z3,y3,s-1,f1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6426,"6d,",4+,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6427,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6428,"4n,",5,b37,s3,s1,f2,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,4,f19,f3,b3,b3,b3,f3,b3,b3,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,6,f29,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,"6d,",4,f39,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6432,4,b28,f1,f;2,f3,s3,f1,f1,f1,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433,"5d,",5,f27,f3,b3,b3,s2,f1,f3,b3,s3,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6434,6,f27,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6435,4,f28,b1,f2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6436,"4d,",4,b37,f3,b2,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6437,4,f29,f3,s3,b3,s3,s3,f3,b3,b1,f3,b3,s3,f3,b3,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,
6438,4+,b17,h^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6439,4,f28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440,"4n,",4,b37,b3,b3,b1,f1,f1,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6441,"6d,",5,f38,b3,f3,b3,f3,b3,b3,f1,f3,b3,s3,f3,s3,f+3,s3,y-3*,,,,,,,,,,,,,,,,,,,,,,,,,,
6442,5,f27,f3,b2,f1,f3,b3,s1,f3,s3,f3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6443,4,f29,b3,s3,f3,b1,f2,f3,b3,b1,f1,u3,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444,"4d,",4,b37,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445,"6n,",4,f27,b2,f2,b2,f2,b2,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446,"6w,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447,"6w,",6,b39,b3,f3,b3,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,6,f28,f3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6449,4,f29,s3,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,6,f28,f3,b3,b+1,f3,z3,m2,f3,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,4,b37,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6453,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454,"4w,",4,b29,f2,f1,f3,b3,b1,r2,f3,s3,u+3,y-3,i1,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,4,f37,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,"4n,",4,b38,b3,b2,f1,f2,b3,b3,b3,b2,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6457,4,f29,b2,f1,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,"4n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,"6n,",6,b29,f3,b3,b;3,s3,f3,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,6,f29,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,"4d,",5,f29,f2,f3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6462,"4d,",4,b37,b1,f3,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6463,4,f27,b3,s3,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,4,b27,f1,f1,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6465,4,f28,b3,s3,f3,b3,b2,f2,b3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6466,"4d,",4,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467,4,f28,f2,s3,f3,s3,s3,b3,b3,b2,f1,f2,b3,b3,f3,b1,f1,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,
6468,"4n,",4,b38,f1,f3,b3,s3,y3,y-3,i1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469,6,s27,f+3,m2,o1,l2,f3,f3,b3,b3,f3,s3,f3,b3,b3,b1,f1,r3,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,
6470,6,f29,f3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,6+,s1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472,4,b39,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474,5,f27,u3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6475,"6w,",5,f38,b3,b3,b1,f3,b2,f3,b3,s3,f3,b3,b3,b3,b3,s3,f3,s2,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,
6476,4,b28,f3,s3,f+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,6+,m27,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6479,c6,b39,b3,b2,f1,f1,f3,b3,b3,b3,b3,b3,b2,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6480,"4w,",5,b38,b2,f1,f2,b3,b3,b3,b3,s1,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6481,6,b28,f1,f1,f2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482,4,s28,f+1,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6483,4,f39,s3,s3,s3,s3,s1,f3,s3,f3,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,6,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6485,4,b28,f3,s3,r3,s3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6486,6,b29,f1,f3,b3,s3,f1,f1,f3,b3,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,4,b28,f1,f2,f2,s3,f3,s2,f1,f1,f2,b2,b3,y1,h3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,4+,r2,z3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,"4n,",4,b38,f1,f2,f1,f3,b;3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490,6,b38,b1,f1,f3,b3,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491,6,f39,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,6,s18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,4,s28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,4,f39,b2,s3,f2,b3,b2,b3,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6495,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,"4n,",4,b18,f2,u+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,"6n,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,6,f28,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,4,f27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,4,s38,j1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,4,r38,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,4,s29,f3,b2,f3,b2,f3,b3,b3,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,"6n,",6,b19,f1,f1,f2,f1,f3,b3,s2,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,4,s27,f+1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,6,f28,f1,f1,f3,s2,f+1,f3,z1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,"6d,",4,f28,f3,s1,f3,s3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,"4d,",4,b29,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,4,f39,s2,r3,f3,b2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,6,m27,o1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,"6d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,"4n,",4,b38,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,4,f18,f3,b3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,"c4w,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,"4w,",c5,b28,f1,f1,f2,f2,b1,f1,f3,b3,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,6,b19,f1,f3,b3,b1,f1,r3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,cc6,f27,u1,i-3,b3,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,6,b19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,4,b29,f1,f3,b3,b3,b3,s3,f3,b3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,4,f28,b2,f3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,6,f39,s3,f3,s3,f1,f3,b3,s3,f3,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,"6d,",4,f38,b3,b3,b2,f1,f1,f1,f2,s2,f3,s2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,"4w,",4,b38,b2,f3,b3,f3,b;3,s2,f3,s1,f3,s3,b3,b1,r2,f1,f1,f3,b3,y1,f-3d#,,,,,,,,,,,,,,,,,,,,,,
6531,6,b28,y3,i1,l3,p3,y3,i^1,h3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,"4d,",4,b38,f1,f2,f1,f3,b3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,6,b18,f1,f2,f3,s3,f3,s3,f1,f1,f3,s3,s2,b3,s2,u3,i^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,"6d,",4,b38,b3,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,"4w,",4,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,4,b18,f1,f2,b3,s3,f+1,f1,v^2,i3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,6,b39,b3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
