,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
274,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,6,f3,b1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"4n,",6,b2,f3,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"6d,",4,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4,f2,b3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,b;3,s-3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"6d,",5,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"6w,",5,b3,b3,b3,b3,b3,s2,b3,b3,b2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,
287,4,f2,f2,s-1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4,f3,f1,s1,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,6,b2,f1,f3,z3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,5,b1,f1,f1,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,4,f1,f3,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,f2,f1,f3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"6d,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"cc6d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,6,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"4n,",5,b3,s3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"6w,",5,b3,f3,b1,f1,f3,b3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"4n,",6,f2,f1,f3,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"6d,",5,b1,f2,f1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,c4,f1,f2,s2,f1,f3,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,6,r1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"4n,",4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"5d,",5,b1,f1,f3,f3,b2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6n,",6,f3,b3,b;3,b;3,s1,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"6w,",5,b3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"4w,",6,b2,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"6w,",5,b1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"5d,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,4,f2,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"6w,",4,b2,f1,f1,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"4n,",5,b2,f2,f3,b1,v3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,6,b2,f1,f2,f3,b1,r2,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,4,b1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"6n,",5,b2,f3,b3,s3,b3,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,6,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,6,b2,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"6n,",6,f3,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,c5,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"6n,",5,b2,f3,b2,f2,f2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"c4n,",5,b3,b3,s1,f1,f1,f3,b3,b3,s1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,4,r1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,6,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,f1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,5,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"6n,",6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"6n,",4,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"5n,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"4w,",5,f2,b3,b3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,6,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,5,b2,u3,b3,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"4n,",4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"6n,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,6,b3,b3,b2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,f3,b3,f1,f2,f2,f3,s2,j1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"4w,",6,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"4w,",4,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"4n,",5,b2,b1,f1,f1,f3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,4,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,4,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"6n,",5,b2,f2,b2,f2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,4,f3,b3,s3,b3,b1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"4w,",5,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,6,f2,f;2,f3,s2,j1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"6n,",6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,4,r3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,4,b2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,4,f1,f3,b3,b2,b2,f1,f1,f3,s2,f-3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
391,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"6n,",5,f3,b3,b3,f3,b3,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,c5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,6,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,4,b3,b1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"4n,",5,f2,f3,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,4,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,4,s2,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4w,",4,b3,b;1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,5,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6,f1,f2,y1,f3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"6w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,5,f2,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"4n,",5,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,4,f2,f1,f3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"4n,",5,b2,f1,r2,f3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,5,r1,f1,f2,b3,s2,b1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"4n,",c5,b2,b3,s2,f3,s3,b3,s3,b3,s3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"4w,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,4,r2,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"5d,",5,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"c4w,",5,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,4,r2,f3,b2,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"4n,",4,b2,b2,f1,f1,f1,f3,s1,f1,f1,f3,b3,b3,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,
424,5,r2,f3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6,f2,f1,r2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"6n,",4,f2,b3,b-3,b3,b1,f3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,4,b2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"4n,",5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"4w,",6,b38,s3,f1,f1,f2,b2,b3,b1,f2,f+3,b3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,
430,"6w,",4,b37,s3,f1,r1,f+3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"6w,",c6,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"4d,",4,b38,b2,f2,b3,f3,s3,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4,f27,f;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,6,f28,f1,f2,f+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,c6,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6,f28,f1,f3,s3,b3,b3,b3,b2,f1,r2,f3,s3,f1,f1,f3,b3,b3,b1,f1,f3,b3,s3,b3n@,,,,,,,,,,,,,,
437,"6d,",5,f38,b3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"4n,",4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,4,r17,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"6w,",4,b38,b3,b3,b3,b1,f1,f1,f1,f3,b3,s3,f3,s1,f3,b2,b3,b1,f2,f1*,,,,,,,,,,,,,,,,,
441,5,r28,f+;1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,4,b38,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,6,s38,b3,s3,b3,b3,b2,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,6,b18,f1,f1,f2,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,6,r29,f3,b2,f3,b3,f3,b3,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,6,s38,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6,f28,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"4w,",6,b28,f3,b3,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"4w,",4,b38,b2,f2,f1,b2,f1,r2,f+1,f3,z3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"4n,",6,b37,b1,f3,b3,b1,r2,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"6n,",5,f18,f1,f3,s3,y+3,s1,v3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"6w,",4,b38,b1,f3,b2,f+3,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"6d,",6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"6d,",4,b19,f3,y3,b3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"6d,",6,b28,b2,s2,f3,b1,f2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6,f27,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"6n,",6,b18,f1,f1,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,4,f18,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,5,f37,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,6,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4,f38,b+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,f18,f3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,6,f28,f3,b2,f1,f3,b3,s2,f+3,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,f18,f3,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"4w,",6,f38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6,b28,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"4n,",4,b37,b3,b3,b1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4,r17,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,c4,f28,f+3,b3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4,s17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"4n,",6,b28,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,6,f28,f+3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,6,b28,f3,b3,f3,b3,s3,b3,b3,b2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4,r28,f3,b3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"4n,",5,f18,f2,b2,s3,b3,b3,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"6d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4,f27,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4,f18,f;2,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4,b38,f1,f1,f3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"4d,",5,b29,b2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"6n,",6,b38,b1,r1,f3,b3,f3,b3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,6,b18,f1,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"6w,",4,b37,b1,r2,f+3,m3,o1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,6,b28,f1,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"6d,",6,b+28,b3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"4d,",5,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,6,s38,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4,b28,f1,f2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"4w,",6,f18,f1,f1,f3,b3,b3,f2,f1,f3,b3,b3,b1,f1,f3,s2,f1,f1,f1,f3d#,,,,,,,,,,,,,,,,,
505,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,6,b28,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,"4x,",4,b38,b1,f3,b3,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"6n,",6,f28,b1,f1,f2,b3,s3,s2,f3,b3,b1,f1,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,
509,6,f28,f3,b2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"4d,",4,f38,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,4,f18,f3,b3,b1,r2,f3,s2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4,b38,b3,s1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"4n,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,6,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,6,f38,f+3,s3,z1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,4,b37,b3,s3,b3,s3,b3,s3,b3,b2,b3,f1,f2,u2n@,,,,,,,,,,,,,,,,,,,,,,,,
521,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,4,s37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,6,f38,b3,b1,f3,b3,b2,f3,b3,b3,b3,b3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,
525,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,"6n,",4,b38,b1,f1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"6w,",6,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"6d,",4,s38,f3,b3,f2,f3,b2,f2,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,"4n,",5,f18,f2,f3,s3,f3,b3,b2,f1,f2,b3,s3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,
531,"4d,",6,f28,f1,f1,f2,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,5,r27,f+1,r3,z3,b+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,6,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"6n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,4,s37,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,6,s27,f+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,"4d,",6,f29,f2,f1,f2,f3,b3,f3,b3,f3,f1,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,
538,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,"6d,",4,f18,f3,s3,b1,f+3,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4,s38,j+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,5,b28,f1,f1,f3,b3,b3,f3,b3,f3,b2,f1,f3,b3,b3,f3,b1w#,,,,,,,,,,,,,,,,,,,,,
543,"4n,",4,f18,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,6,s27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
