,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
8670,5,b37,b19,r27,u17,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,6,b38,b39,b29,f38,b18,f19,f19,f38,b38,b39,b37,f18,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,
8672,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,c6,f29,f18,f28,f29,b38,f39,b18,f38,b38,b37,b38,b38,b28,f17,f19,f17,f39,b27,b28,b18,f17,f3n@,,,,,,,,,,,,,,
8674,5,b27,f39,m27,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,4,b29,f18,f27,f29,f19,f18,f29,b29,f38,f38,b29,b39,f39,b29,f38,b18*,,,,,,,,,,,,,,,,,,,,
8676,"4n,",4,f37,m39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,"4d,",c4,f39,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8678,5,b38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8680,6,b29,f38,f39,b39,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,4,b28,f19,f28,f19,f28,b39,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,4,f29,f18,f18,f39,b28,b38,b39,b19,r28,f+18,f2,z38*,,,,,,,,,,,,,,,,,,,,,,,,
8683,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8684,"4n,",5,b28,b38,s39,f39,b38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8685,6,s27,f-28,l18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,"6d,",5,b37,f28,f28,f18,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,"6w,",6,b29,f27,b38,b28,b38,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,"6d,",5,b39,b29,u37,y-37,s-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8689,6,b28,f39,b37,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8690,5,b28,f17,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,6,f28,f17,f19,f18,f39,b39,b38,b39,b38,b29,f18,f38,b39,b28,y+37,s-1,v18*,,,,,,,,,,,,,,,,,,,
8692,6,b37,b38,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,6,f29,f29,f27,f18,f29,f39,b38,b38,s38,f39,b38,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,
8694,5,f37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,5,b28,f38,b38,b39,b39,b39,b37,b19,r27,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,
8696,c6,s28,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,4,b27,f18,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,6,f38,f38,s38,f19,l19,f18,f28,f38,b39,f38,b18,r28,f+19,f39*,,,,,,,,,,,,,,,,,,,,,,
8700,"5n,",5,b28,b38,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,6,b27,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,5,b29,f38,b38,b38,b28,b37,s29,b37,s19,f39,b27,b38,b39,b38,b39,b28,f38,b39,f38,b18,f18,f38,b38,b38,b29,f17,f18,f17*,,,,,,,,
8703,5,b38,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,4,b38,b28,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,6,b39,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,6,f28,f19,f27,f18,f18,f19,f18,f18,f27,b18,f38,b38,b38,b28,f18,f38,b37,b37,y17*,,,,,,,,,,,,,,,,,
8707,4,f29,f!28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,4,b37,b18,f27,f+38,b2,z18,r2,v38,s2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,5,b39,b37,f39,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,5,f37,f19,l2,j37,b2,v17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,"5d,",5,b29,b28,f19,f19,f18,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,6,f37,f38,b27,f38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,"c6w,",4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,4,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,6,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,6,b29,f28,f38,b37,f38,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,4,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,6+,m1,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,"4w,",6,b+37,s2,z39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,6,f38,f28,b19,f28,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,"6w,",6,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,4,f29,f28,b38,f37,b38,f37,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,"4n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,"6d,",4,f29,f37,s28,f39,b28,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,"4w,",5,b28,f19,f28,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,"5d,",4,b!38,f38,s39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,"4n,",5,f27,u37,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,6,b28,f18,f28,f17,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,6,f28,f19,f19,f28,f+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,"4n,",6,b28,f39,b27,f39,b38,b38,f39,f38,b28,f29,b38,f17*,,,,,,,,,,,,,,,,,,,,,,,
8737,4,b37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,"6d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,6,f17,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,"4x,",4,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,"c4d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,6,b27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,4,b37,f17,f18,f37,f39,f38,b38,b39,b39,f38,b19,f1x#,,,,,,,,,,,,,,,,,,,,,,,,
8744,4,f28,f+38,m2,o37,m1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,"4n,",4,b37,y37,b-18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,6,m2,f-19,l2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,6,b38,f18,r29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,4,b37,f39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,6,f28,f27,s39,f39,b37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,6,b27,f+38,b2,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,"5d,",4,b37,b38,b29,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,4,f29,b29,f18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,6,f19,f19,f18,f17,f38,b37,f37,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,6,s28,u+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,"4d,",5,b28,f19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,"4w,",4,f28,f38,s28,f+39,b1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,4,b27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,4,f29,f29,b29,f39,b38,f29,f28,f19,f19,f28,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,
8760,"6d,",5,f37,s39,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,"4w,",6,f28,f38,f37,y+37,s-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,5,b28,f18,r28,f+39,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,"6d,",6,b29,b39,b28,b29,f38,f18,f19,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,4,b38,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,4,f19,f39,b38,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,"4d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,6,b28,f38,b38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,"4n,",5,b27,y37,s-39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,6,b28,f38,b29,f17,f29,f19,r27,f-39,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,4,b38,f18,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,c6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,6,f28,f37,b38,b38,b38,b38,b38,b29,f38,b37,b38,b38,b37,b29,f19,u27,s-3,z=2,o17*,,,,,,,,,,,,,,,,,
8775,4,f28,f28,s38,f+19,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776,"5n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,"4w,",6,b39,f38,b39,b39,f38,b37,u37,b-38,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
8778,"4d,",4,b38,b19,f17,f18,f18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,4,f38,s37,f+18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,4,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,"6w,",4,f18,f38,s27,i3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,6,f37,f17,f27,b38,b39,f18,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,4,b37,u37,s-1,v39,t3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8785,"5d,",4,f17,f29,b38,f38,b38,f39,b27,f17,f17,u27,s-38,b19*,,,,,,,,,,,,,,,,,,,,,,,
8786,4,b37,f38,f18,f17,f18,f29,f38,b37,f18,r38,f+38,m37w#,,,,,,,,,,,,,,,,,,,,,,,,
8787,4,f28,f+37,m29,b39,b38,f18,f27,f29,b39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,4+,b1,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,"6n,",5,f19,f19,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,"4d,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,6,b37,f+28,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,6,f28,f39,b29,f39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,4,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,5,b38,f38,b28,f18,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,"4n,",5,b28,b39,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,"4w,",5,f28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,"4n,",6,f29,f+39,s2,v18,l2,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,6,b29,f18,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,c4,b38,f19,f19,f28,f39,f38,f18,f28,u+37,s-3,z;17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,
8800,6,m2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,5,b18,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,6,f28,f28,b39,f17,r18,f18,u+37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,"4+n,",5,b28,f+38,s2,v18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,4,b38,u37,s-39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,4,b37,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,6,f27,f18,f17,f18,f19,f28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,"6w,",6,b28,f38,b28,f38,b39,f39,f38,b38,f39,b18,f39,b38,b+19*,,,,,,,,,,,,,,,,,,,,,,
8810,"6n,",4,b39,f37,f39,b39,f28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,"4d,",6,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,6,b37,f+38,b2,v19,f2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,4,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,"6n,",5,b27,f18,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,6,f27,f38,b27,f18,f17,f19,f19,f37,u+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,4,f27,f+29,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,"6n,",4,b37,b18,f38,b39,f39,b29,f38,b39,b38,b38,b29,b28,f+18*,,,,,,,,,,,,,,,,,,,,,,
8819,"c6d,",4,f18,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,"4d,",5,b29,f37,f38,f38,b38,f38,b29,f18,f17,f17,f;29,f38,b27,f29,f29,f39,b28,f19,f18,f18,f28,s39,f;37,s29,f18,r3d#,,,,,,,,,
8821,6,b28,f17,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,4,b37,b37,b29,f38,b37,f18,f17w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,"4n,",6,b28,f39,s38,f+19,f2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,5,b37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,"6n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,5,f28,f38,s39,f39,b29,f29,f38,f28,b+39,s2,z19,f3,z37*,,,,,,,,,,,,,,,,,,,,,,,
8828,5,b28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,4,l18,o=1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,"4n,",5,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,"6n,",6,b29,f18,f17,f29,b28,b18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,c4,b19,r18,f+28,b3,z39,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,6,b39,b28,b29,b29,f38,b29,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,"5d,",5,b39,b38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,4,f18,f18,f19,f37,s+39,b2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,4,f29,b28,b28,f37,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,"4n,",5,b37,y+17,r-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,"6w,",5,f39,b39,f38,b37,b38,b38,b29,f38,b39,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,
8841,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,"6n,",6,b38,b38,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,4,m2,j18,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,"4n,",6,b29,f18,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,4,s2,j38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,6,b37,f+19,l29,o=28,f18,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,4,b29,f37,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,"6w,",5,b18,f38,b39,f18,f19,f18,f39,b28,b39,b39,b17,r17,f+39,b1,v^17*,,,,,,,,,,,,,,,,,,,,
8849,6,f37,f38,b38,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,5,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,6,f29,f18,f18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,4,f28,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,4,b28,f+18,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,"6d,",4,f28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,6,b28,f39,b28,b38,s28,f38,s39,f18,f39,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,4,b28,f+39,b3,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,"c4n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,c4,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,4,b37,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,6,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,"6d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,6,b29,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,6,f38,b38,s39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,6,b27,b19,f19,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,5,f39,b39,f38,b38,b38,b39,b28,f29,f29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,4,s19,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,"4d,",6,b38,b29,u37,y-37,s-37,s-19,f1,v^37,s-37,s-29*,,,,,,,,,,,,,,,,,,,,,,,,,
8873,4,b39,f19,f28,f28,s38,b19,r39,r17,r+28,b3,v39w#,,,,,,,,,,,,,,,,,,,,,,,,,
8874,6,b29,f39,b37,f29,f19,f18,f29,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,6,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,"4w,",5,f27,b27,b29,f18,f18,f38,s28,f18,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,
8877,6,f28,f18,f38,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,6,b;29,f18,r27,r+39,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,4,b27,f+18,f27,h^27,s-1,v29,l2,o17,l3,o38,m3,o18,l2,o37,b1d#,,,,,,,,,,,,,,,,,,,,,
8881,6,m19,o=38,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,4,b29,f38,b28,f17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,6,s28,f19,f19,f28,b27,b28,f19,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,6,f27,f19,f28,b38,b37,u37,s-2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,"6d,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,4,f28,f37,s2,z38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,"5n,",6,f29,f28,f19,r37,b-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,4,f29,f18,f29,b37,f38,b29,f19,f27,f39,b38,s38,f19,f18,f29,b38,b38,s2d#,,,,,,,,,,,,,,,,,,,
8891,"4n,",5,b39,b18,f28,f18,f28,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,"5d,",5,f17,f39,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,"4d,",5,b17,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,"4n,",6,f39,b39,b29,f39,b37,s19,f19,f18,f39,b38,b18,f29,b18,f17,r39,b38,b39w@,,,,,,,,,,,,,,,,,,
8895,6,s18,f19,f18,f29,b28,y37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,5,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,4,f29,b29,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,"6n,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,4,b17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,"c6w,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,5,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,"4w,",5,f29,b38,b37,f18,f19,f18,f18,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,6,r29,f18,f18,u+27,s-#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,4,f28,b28,b38,b38,b38,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,"6d,",5,b37,b38,b29,f38,m2,j=28,f1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,4,f28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,4,b;39,f28,f38,s28,b38,b38,b28,f18,f39,b38,b39,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,
8908,4+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,"6w,",5,b19,f37,b+38,b2,v38,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,"6w,",6,b28,b39,b28,b;37,y-37,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,"4d,",4,b37,b38,s38,f19,l2,o39,b19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,"6n,",5,b38,b39,s38,b19,f18,f18,f;+37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,4,m2,o37,m2,o37,b3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,5,f27,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,"6d,",5,b29,f28,b38,s38,b39,b28,b38,b38,b39,b39,b38,s29,f39,b39,b38,b39,b3n@,,,,,,,,,,,,,,,,,,
8916,4,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,"4w,",5,b28,f27,f28,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,6,b29,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,4,b29,f28,f39,b39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,6,b29,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,"4d,",5,f39,b29,f17,f39,s29,f+17,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,6,b27,b18,f17,f17,f19,f28,b28,b38,s37,s18,f39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,
8923,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
