,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
229,"4n,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4,f28,b+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"4w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,6,b37,b-3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"4n,",6,b28,b2,f3,b2,f1,f2,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4,f29,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"4n,",5,b39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"6d,",6,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"6n,",6,b29,b2,f3,b2,f2,b2,b3,b2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"6n,",6,b19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4,b29,f2,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,5,b28,f3,b2,f2,f3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,6,f37,b2,f+1,f1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,6,b19,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"4n,",5,b28,f2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"4w,",6,b28,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"4w,",5,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"4w,",6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,6,b27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,6,f29,f2,f2,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"6n,",5,b28,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"4w,",6,f29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"6d,",5,f19,f2,f1,f2,f+3,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"4x,",4,b39,b2,f2,f1,f2,f2,b2,f1,f3,b3,b3,s1,f3,b3,b3,f1,f2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,
259,4,f;28,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,6,f29,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,4,f28,b+2,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,4,f17,f1,f2,z^3,b-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"6n,",6,f18,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,6,b28,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"4w,",4,b28,f1,f2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,6,f18,f1,f2,f1,f2,f2,f2,f1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"4w,",5,f29,f2,f2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"4d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,4,f28,f+3,b3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"5d,",5,b28,b3,b3,b2,b2,f2,f1,f2,f2,f1,f2,f2,f1,f2,f2,b2,f1,f1,f2,s2,f+3,b;3,z1w#,,,,,,,,,,,,,,,,,,,,
276,"6w,",4,f29,b2,f2,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"4w,",5,f29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"6n,",5,f28,f2,f2,f2,f1,f2,f3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,4,b38,b3,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6,b19,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,4,b29,f2,b2,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,4,f39,b2,f3,b2,f2,f2,f2,f3,b3,b3,f3,b1,f2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"4w,",6,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6,b29,f1,f2,f+3,b3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,6,f28,b3,b3,b3,s3,s3,s1,f2,f2,f2,f1,f1,f3,b2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,4,f19,f1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,4,f29,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,b28,f2,f3,b2,s1,f;1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,6,b19,f2,f3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,4,b27,b3,b2,f1,f;3,b2,s2,f3,b2,f1,f3,b2,s2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"4n,",4,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,6,f28,f1,f1,f3,b2,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,4,f29,b2,f1,f1,f2,b3,b2,b2,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,6,f29,b2,f3,b3,s3,b3,s2,s2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,4,b37,b;1,l3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6n,",6,b27,f2,f3,b2,f2,f2,f2,f1,f1,f3,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,6,b27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"4n,",4,b28,f3,b3,s2,f1,f1,f3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"6w,",6,b39,b2,f3,b1,h1,f-3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,5,b19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,4,f29,b2,s2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"6d,",5,f19,f2,f+1,f3,z2,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,6,b28,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,4,b38,b3,s2,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"6n,",5,f28,b2,f2,f2,f1,f1,f1,f2,b1,f1,u1,f-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,c6,b28,f3,b3,b3,b2,b2,f;2,f3,b2,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,4,b38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,6,f28,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"4x,",4,f18,f3,s2,f3,s3,f1,f1,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"6n,",4,b38,b3,b3,b3,b3,b3,b2,f2,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"6d,",4,b38,f2,b2,f1,f1,f2,b3,b2,f1,f1,f1,f2,b3,s3,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"6d,",6,b27,b3,b3,b1,f2,f;3,b3,y1,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"4n,",5,b27,b2,b3,b3,b3,s3,f1,f1,r3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,4,f18,f2,f3,b2,f3,s2,f1,f1,f3,s3,y1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"6d,",4,f28,f3,b3,b1,f1,f1,f1,f1,f3,b3,s3,s1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"4w,",6,b38,b2,f1,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"4d,",4,b38,b2,f2,f1,f2,f2,b1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"4n,",5,b29,b;2,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"6n,",6,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,c4,r28,f1,f1,f1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"4n,",5,b27,f1,f1,f1,f1,f2,b2,f2,f3,b3,b3,s3,s1,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"4d,",4,f28,f1,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"4d,",4,b38,b3,b3,b1,r1,f1,f2,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"4n,",5,b37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"4n,",4+,b37,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,4,b37,b+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,4,f18,f2,y1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,4,b37,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,6,b28,b3,b1,f1,f1,f1,f2,b1,f1,f1,f1,f3,b3,b3,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"4w,",4,b37,b1,f1,f1,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,c4,r27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,f37,y+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,6,b27,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"4w,",6,f29,f3,s3,s3,b3,b2,f2,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4,f18,f1,f1,f1,f1,f3,b3,s2,b3,b3,b2,f3,b3,s3,b3,b3,b3,b1,f1,f1,f1,f3,b2,b1,f2,f2,b1,f1,f1,f1,f2n@,,,,,,,,,,,,,
347,6,f37,s+3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"6d,",5,b28,f3,b3,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"6d,",4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,6,f38,y1,f3,b2,v1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"6d,",4,b28,f3,b1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,6,b27,f2,f2,f1,f1,f2,f1,r1,f3,b3,b3,b2,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b18,r1,f1,f1,f1,f3,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,4,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,6,b28,y1,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,6,f28,f2,f1,f1,f2,b2,s2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,c4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,6,f38,b3,b1,f1,f1,f1,f1,f1,f3,s3,b3,b3,b3,b3,b2,f1,f1,f1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,
366,"4d,",4,b28,b3,b2,f1,f1,f1,r3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,6,f37,b+3,m2,o=1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"4d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,c4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,4,f39,b2,f+1,f3,z3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"4n,",4,f18,f1,f3,b3,b3,b3,b3,b3,b3,b3,s3,b3,b3,b3,s3,b3,s2,f1,r1,f1,f2,f3,s2,f3,b3*,,,,,,,,,,,,,,,,,,
373,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4d,",5,b18,f3,b3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"4w,",4,b38,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"6w,",4+,b27,i2,b2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,4,b29,f2,f1,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,6,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6,r17,f+1,f1,v3,b3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"6d,",6,b37,b1,f1,f3,b2,b3,b3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,4,f28,f3,b3,f1,f1,f2,b1,f1,f1,f3,b2,b1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"c4x,",4,b38,f1,f1,f1,f1,f2,f2,b2,b2,b2,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"4w,",4,b38,b2,f+3,b3,z1,l3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,6,b28,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"4n,",4,b38,b3,f3,b1,f2,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,4,f37,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,4,b39,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"4n,",5,b37,b2,b3,b2,f2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"4n,",4,b27,f1,f2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,6,f28,f1,f2,f2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6,s28,b3,b3,b2,b3,b3,b3,b2,f2,f3,b3,f1,f3,b3,b3,b2,f1,f2,b1,f2,f3,b1,f2,b+3,b3,i1n#,,,,,,,,,,,,,,,,,,
399,"4n,",5,b38,b2,f1,f1,f1,f3,b3,s+1,f3,z2,b+1,v3,k3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"6d,",5,b29,b1,f2,b3,b3,b2,f1,f1,f1,f3,b3,b3,b;2,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"4w,",4+,b28,v1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"4w,",6,f28,f3,b1,f2,b3,b1,r2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"6d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"4d,",4,b38,b3,b3,s3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,4,b29,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,4,f28,b+3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6,b27,f1,f2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"6d,",4,f27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"6d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,5,r28,f+3,s3,v1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6,b27,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,4,b39,f;3,b3,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"6d,",5,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,4,b37,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"6d,",6,f29,f2,f2,b2,f;3,s-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"4n,",5,f19,f2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,4,f29,f3,s2,r;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6,f29,f3,b3,f1,r2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,4,b29,f2,f3,s3,b3,s3,b3,b2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"6d,",6,b38,s2,s1,f3,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,4,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"4d,",5,b29,f2,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,6,b38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,6,f39,f1,f1,f2,f+3,b3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"6w,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"6d,",5,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,6,f38,b2,b3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"6w,",4,f27,f2,b;1,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,4,b27,u3,b-2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6,r29,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"4n,",4,b39,b2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"4w,",6,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
