,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
4469,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,"4n,",6,f28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,4,b;27,r-2,v=19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,6,b27,f+;19,l29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,6,f39,b28,f38,b28,f29,f27,s29,f38,s29,f18,f28,b+38,s2,z17,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,
4475,"4w,",5,f29,b28,f38,b19,f29,f38,s39,f39,s39,f38,b39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,6,s3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,"4d,",5+,b2,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,"6n,",5,b28,f18,f18,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,4,f28,f!3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,"4w,",4,b28,f38,b28,f38,s38,u37,s-27,f-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,5,b37,b29,b38,b28,b28,f28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,"5d,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,5,f28,f28,b38,s29,f38,b28,b28,s19,f19,f18,f38,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,"4d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,4,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,4,b39,b38,f+38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,"6d,",5,b28,f29,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,6,b28,b38,s38,s28,f29,b38,s29,f38,b29,f18,f38,b38,s39,f18,f38,b38,s38,s39,y37,s+3,z=39,l38,o=18*,,,,,,,,,,,,,,,,,
4492,"4d,",4,b38,b39,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,5,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,"6n,",5,f39,b28,f28,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,"6d,",6,b28,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,6,s27,f+3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,"6n,",5,b39,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,"6n,",5,b28,f29,b28,s29,f39,s3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,4,b28,f+19,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,"c6w,",4,f28,f+39,m37,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,"4w,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,"6n,",4,f29,f29,f17,f18,f28,b29,s28,f18,f29,b29,f28,b+37,s37,i^37,s-37*,,,,,,,,,,,,,,,,,,,,,,,,
4504,6,b28,f19,f17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,4,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,4,f29,b+39,s1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,"4x,",6,f29,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,"6n,",5,b38,s29,f38,y17,f-38,m2,z37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,"4n,",4,s3,j=2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,"6w,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,4,f+39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,"6w,",4,f28,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,6,b29,f37,s38,f38,s28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,"4n,",4,f37,b28,f29,b29,f29,f19,f27,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,"6n,",5,f17,f19,f29,f27,f18,f18,f27,s39,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,"4d,",4,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,"5d,",5,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,5,r29,f38,s37,f+38,b3,z28,f3,z38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,4,r19,f18,f27,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,"4x,",4,f18,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,"6w,",5,f27,s38,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,6,f29,f38,f18,r28,f+39,s3,z17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,"4n,",5,b37,s38,f39,s39,f19,r17,f+29,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,"6d,",6,b28,f+38,s2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,4,b18,f18,f38,s38,u+37,s-38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,"5d,",6,b18,f37,s18,f39,b38,b39,s18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,"4n,",4,f29,f27,f38,b19,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,4,r27,s+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,6,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,"4n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,4,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,4,r28,f+39,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,"6n,",4,f27,f+28,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,"6d,",5,f18,f17,f19,r28,b18,f18,u17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,6,m27,f-27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,6,f18,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,"6g,",5,b18,f38,b28,s38,f39,b17,f27,f+18,f2,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,6,f27,f+37,s3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,"6x,",5+,b2,v38,m3,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,6,f27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,6,s29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,"4x,",c5,b29,f38,b28,b27,f39,b27,f;18,f28,f+38,b3,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,"6d,",5,f28,f18,f17,f17,f18,r27,f38,s28,f39,b38,b29,f38,b39,b38,b18,r#,,,,,,,,,,,,,,,,,,,,,,,
4552,4,s27,f-18,f2,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,6,s38,f19,r18,f29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,4+,b2,z19,l2,p27,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,4,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,4,b39,f39,b39,b37,s37,b39,b28,f+39,s2,z38,m2,p17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,6,r29,f38,b39,s38,f38,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,6,f28,s18,f19,f38,b39,s39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,"4+w,",5,b28,f38,b;27,f+38,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,"4w,",5,b37,f37,b38,f38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,"6w,",5,b18,f37,b38,s37,s+39,b1,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,"6w,",5,b29,b18,f;37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,6,f17,u+37,s-39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,"6d,",6,f28,b38,s37,s38,s29,b39,s37,s38,s39,b39,b38,b18,f27,b+3w@,,,,,,,,,,,,,,,,,,,,,,,,,
4569,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,4,f38,b28,s38,b38,s28,b37,s39,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,6,r27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,4,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,"6n,",5,f38,s39,b38,s39,b28,f37,b29,f28,f18,f38,b38,s38,s38,s39,f18,f28,f+3d@,,,,,,,,,,,,,,,,,,,,,,
4574,4,b27,f+39,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4575,"6n,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4576,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4577,"4n,",4,f28,b+27,s1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,"4d,",4,b29,b28,f27,f18,f27,f38,s18,f28,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,6,s28,f19,f29,f27,f38,b19,f28,b19,f17,r29,s38,s19,f17,f29,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,
4580,"c4n,",5,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,4,r18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,6+,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,"6d,",6,f29,f28,f18,f27,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585,"4w,",5,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,"6d,",4,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,5,b27,u+17,r-27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,4,f27,f28,s29,f17,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,"6d,",4,b38,f18,f19,f28,y37,s-1,v=1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,6,f29,f37,b29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4593,6,s17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,4+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595,6,m2,j18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,4,s38,f28,f27,b37,s38,f38,s38,b39,s29,f28,f28,f29,s28,f18,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,
4599,6,s19,f38,s39,f39,b+19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,4,m18,o=17,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,4,r18,f29,s38,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,4,m18,f18,f27,f28,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,6+,m37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,6,f28,u17,r-29,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,"4d,",5,f29,f38,b38,s28,f38,s18,f17,f18,f+39,s2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,"6d,",5,b37,s37,s39,s28,f38,s29,f19,f38,b37,s38,f19,r18,f17,f28,b39,s18,f38*,,,,,,,,,,,,,,,,,,,,,,
4609,"4w,",5,b19,f38,b37,s38,f18,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,4^,s39,f18,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,5,b27,b28,b28,b37,s29,f19,f17,f37,s28,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,"6n,",4,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613,"6d,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,"6n,",5,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,c5,b29,f28,f19,f27,f19,r27,f+19,f2,z37,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,6,b19,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,"4n,",5,b28,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,4+,f2,z19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,"c5n,",4,b27,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,"6n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,"6d,",4,b38,b29,f37,b39,s28,f19,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623,"6d,",6,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,5+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,"5d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,"4n,",5,b17,r37,b+39,b2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,4,r27,f+39d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,c4,b38,b28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4629,"4d,",5,r28,b18,f18,f19,r37,b+38,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,"6n,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4631,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,"6n,",4,b38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,4,r27,b+39,b3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,5,b27,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,6,r28,f+19,r2,v19,l29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4638,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,"5d,",5+,f2,v38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,c4,b29,f37,b28,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,"4+x,",6,b27,s29,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,"6d,",5,f;28,r39,f38,b37,s39,u+37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,"6n,",4,b37,f38,b28,f18,f38,b28,b29,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,"4n,",4,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,4,f29,f27,b+38,b3,z37,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,5,b38,s38,f+18,l1,o17,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,4,b28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,"5n,",5,b27,f28,f27,f39,b27,f+18,l3,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,5,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,"0q2n#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,4+,r27,i28,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,5,b18,f28,b27,b27,f+38,m2,o38,b27,i3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,4,b27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,5^,f+29,f1,v^17,r-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,4,r29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,4,b38,b29,f38,b28,b37,b39,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,4+,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,4,b38,f+38,s2,v19,f3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,5,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,"6d,",6,b27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,"6d,",6,f28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,"4n,",6,b28,f37,b28,b29,b28,f19,f18,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,"6n,",6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,"4n,",5,f29,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,4,b38,s29,f38,b27,b37,s38,s38,s19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,"4n,",5,f29,b27,f18,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,"6n,",5,f29,f18,f29,f28,f28,f28,f29,f18,f18,f38,s28,y17,f-19,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,
4682,"6n,",4,b37,b27,b28,f38,b28,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,"4w,",5,b28,b29,b38,b27,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,"6n,",5,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,"6d,",4+,f1,v27,m38,o=27,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,"6w,",5,b+27,s3,z37,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,"6d,",5,f28,b+18,f2,v17,r3,z18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,6,s27,f-39,m3,o1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,6,r29,f17,f18,f19,f18,f18,f29,f18,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,4,r28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,4,r29,f18,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,c6,r28,f+38,b2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,6,b27,b39,b37,s28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,6,r17,f18,f18,f28,u37,s-38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,"4+d,",6,b28,f19,f27,f+39,m1,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,6,r28,f37,b29,f17,f39,b37,b39,b28,f+19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,"6n,",6,b27,f17,f28,f19,f27,f+18,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,"6n,",6,r28,f+19,r2,v39,m3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,"6n,",5,r17,f+39,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,"5n,",4,b27,f;29,f28,s19,f39,b29,f17,f27,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,"4d,",6,f28,b39,s28,f28,f28,f18,f;27,r-39,m2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,"6n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,"4n,",5,f18,r37,s-1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,6,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,"4x,",5,b27,f28,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,5,b29,b38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,"6n,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,"4d,",5,f19,f17,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,"0q#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,5,s29,f39,b28,f+19,r38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
