,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
5252,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,"4w,",4,b39,b1,f1,b3,s3,s+1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,"4n,",5,f17,f1,f2,f3,m2,o1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,6,b37,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,"5n,",5,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,5,b28,f3,b1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,"4w,",5,b29,b2,f1,f1,f3,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,"4w,",5,b38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,"6d,",4,f28,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,4,s18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,"4n,",5,b1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,"4w,",5,b19,f3,b3,b3,b1,f1,f1,f1,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,
5271,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,4,f38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,4,f29,b3,m2,v1,f-3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,5,b38,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,"4w,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,5,f27,u1,f-2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,4,f27,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,4+,s28,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,"5d,",5,f29,b2,b1,f1,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,5,b39,b1,f+3,b3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,4,f29,f1,f1,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,6,f29,f3,b2,f2,f2,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,6,s19,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,4,f29,z=3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,"5n,",5,f28,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,6,b38,s-1,f3,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,"5n,",5,f39,b1,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,"4w,",5,b29,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,c6,b17,f1,f2,f2,f3,f3,b2,b1,f1,b3,b3,f3,b2,f2,f1,b1,f1,b1w#,,,,,,,,,,,,,,,,,,,
5295,"c4d,",5,f27,f1,f1,b3,b1,b3,f1,b1,f3,h=2,s1,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,
5296,"4n,",5,f19,b1,f1,b1,f1,b3,s2,f+3,b3,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,c5,b18,f;1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,4,s27,f+1,r2,v^3,m-2,l3,z3,f+3,s3,z3,m2,p3w#,,,,,,,,,,,,,,,,,,,,,,,,,
5300,"6n,",5,f18,f3,b3,f3,b2,f3,s1,f3,b;3,f-3,s#,,,,,,,,,,,,,,,,,,,,,,,,,
5301,4,b37,f1,f1,i=3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,"4n,",5,f37,f3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,6,s19,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,5,f18,f1,b3,b1,b1,f1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,4,f37,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,"4d,",4,b18,f1,b3,b2,f3,b3,f3,b1,b1,f1,b1,f3,f3,f3,f3,b2,b1,f1,b1,r1#,,,,,,,,,,,,,,,,
5309,"6d,",4,f37,f1,b1,f3,f1,f1,b2,f2,f3,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
5310,6,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,"5n,",4,b19,b1,f1,b1,f3,f3,s1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,c6,b29,f3,b2,f1,f1,b3,b3,f3,b1,b3,s3,f3,s3,f3,y3*,,,,,,,,,,,,,,,,,,,,,,
5313,4,b27,f3,b1,b2,f1,b3,b3,f3,b3,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,4,f28,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,4,b18,b1,f1,b1,f2,f2,f3,f3,b+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,4,b28,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,6,b27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,"5n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,4,b27,f1,f1,f3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,"6n,",6,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,6,b18,b2,f3,f2,f1,b1,f1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,4,b28,f1,b1,f1,b1,f3,f1,h=1,b3,b3,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,6,b27,f3,f3,b1,b3,b3,f3,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,"5d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,6,b38,f3,f3,f1,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,"4n,",5,b17,f1,b1,f1,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,"6d,",4,f39,h=2,b3,b3,f1,f1,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,c5,f19,f1,y+2,b-1,z3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,"c5n,",4,f37,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,"4n,",5,f18,b1,f1,b1,f3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,"5n,",4,b27,b+1,f1,z^2,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,"6d,",6,b29,f3,f1,b1,f1,b2,b3,f3,b3,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,
5339,5,f37,f3,f2,f1,b2,f1,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,6,b28,f1,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,4,b17,f3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,"4x,",c4,f37,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,"6n,",4,b17,f1,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,5,b29,f1,b3,f3,f3,f2,b3,b1,b1,f1,b3,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,
5345,4,b17,f3,f2,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,"4n,",4,f39,h=1,b2,f1,b1,f1,b1,f3,f3,b+1,b1,v^3w#,,,,,,,,,,,,,,,,,,,,,,,,
5347,"6n,",c5,b28,f3,f3,b1,b3,b3,f3,b3,f1,f1,i=3d#,,,,,,,,,,,,,,,,,,,,,,,,,
5348,"5n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,c4,b18,f1,b3,b2,b1,f1,b1,f2,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,"6n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,6,s19,f+3,s3,f-1,l1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,5,f29,f1,f1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,cc6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,4,b29,f2,f3,f3,f3,f1,b1,f1,b2,f2,f3,b1,s1n#,,,,,,,,,,,,,,,,,,,,,,,,
5357,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,"5n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,4,f39,h=2,f3,b2,f3,f3,f3,b1,b1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,4,s17,f-3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,6,b28,f1,b1,f1,b2,f2,f1,f1,b3,f3,f3,b1,b1,f;1,i=3,s2,f3,s1,b2,b2,f3,b3,f+1*,,,,,,,,,,,,,,
5362,5,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,4,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,6,b28,f3,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,"4x,",4,f38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,4,f19,f3,s3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,"4w,",5,f28,f3,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,4,b18,b1,f1,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,6,f37,b3,f3,b3,f1,f1,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,c5,f29,f1,b1,f3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,"4n,",4,b19,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,"6w,",c4,f38,b1,b1,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,4,b19,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,6,b28,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,4,b19,f2,f3,f3,f1,b1,f1,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,"6n,",5,f18,b1,f1,b3,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,"4x,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,4,b18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,6,b38,f3,f3,b1,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,5,f39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,5,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,"6n,",6,f28,f3,b3,f3,b1,b1,f1,b1,h=3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,
5385,"4n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,6,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,4,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,"6n,",4,f18,b1,f3,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,"4d,",5,b29,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,5,b28,f1,b1,f1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,6,f29,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,4,f39,i=1,b3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,4,b18,f1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,5,f19,i=3,s3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,4,s39,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,6,s27,f+1,f2,z2,y-1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,6,s28,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,"4d,",5,b39,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,4,f18,f3,s2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,5,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,4,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,6,b27,f1,f1,f1,f1,f!d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,"5n,",4,b29,f1,f1,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,"5d,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,5,f18,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,"6n,",5,f38,b3,s3,f3,f1,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,"6n,",4,s38,f3,f2,f1,f1,f2,f3,b3,s3,b3,f3,b2,f1,f1,f3,b3,s3,b3,s3,s2,u1,b3*,,,,,,,,,,,,,,
5416,6,s28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,5,b28,f3,s2,f3,b2,v1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,6,s37,s3,l3,p2,f2,v3,f1,vn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,"6w,",4,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,"6n,",5,f29,f2,f3,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,6,s37,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,6,s38,f3,f3,b2,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,4,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,"5d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,"6d,",6,f38,f1,f2,f3,s3,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,"6n,",5,b39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,6,s39,f1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,4,b38,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,6,b29,f3,s3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,"5n,",6,f29,f1,f3,b3,s3,f3,s1,f3,s3,s3,s3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,
5432,"4w,",5,s37,f3,s2,f2,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,"4n,",6,s27,s-3,f2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,4,r38,f3,s3,b3,s3,f3,s3,b3,s3,b3,s3,b3,s2,f3n@,,,,,,,,,,,,,,,,,,,,,,,
5435,"4x,",5,f37,b3,s2,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5436,"6w,",6,s39,f3,s3,f3,s3,f3,s1,r3,f1,f2,f1,f1,f1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,
5437,"4n,",6,r29,f+3,s3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,6,s29,f3,s3,z3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,c4,s29,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,"5n,",5,f28,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,4,b39,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,6,b19,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,4,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,5,s39,b2,f1,f2,f+3,b3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,"5n,",5,s27,s3,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,6,s39,b3,s3,s3,s1,r3,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,5,s27,f-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,5,s27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,"5d,",4,s38,s3,f1,f1,f1,f2,s3,s3,s3,s3,f3,b2,f!d@,,,,,,,,,,,,,,,,,,,,,,,
5450,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,"4n,",5,b37,s3,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,"6w,",4,f27,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,6,f29,r2,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,"4n,",4,f18,f1,f3,bn3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,"6d,",5,f18,f2,f3,f3,s3,b3,s3,b3,s3,s3,f1,f1,f3,b2,f1,f1,f1,f1,f1,f2,s2,b3,s3,s3,s1,f2,s3,s3,s+3,m3*,,,,,,
5456,"4n,",6,f27,f3,s3,f3,s3,b3,f2,b3,s3,f3,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,
5457,"4n,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,"6w,",4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,5,f27,f+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,4,b29,f3,b2,s3,s1,f3,b2,f3,b3,z2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,4,b38,b1,f1,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,"6d,",6,b39,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,6,f19,r2,f3,b1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,"c4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,"4w,",4,b39,s3,b3,s3,f3,s3,f3,s3,s3,f1,f2,f2,b3,f1,f1,f3,b2,s1,f2,f3n@,,,,,,,,,,,,,,,,
5467,"6n,",5,f19,f1,f1,f+3,m2,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,5,s38,b3,s3,s3,f3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,6,s29,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,5,f38,s3,f3,b3,f;1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,5,s28,f3,b+3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5473,"4n,",6,b19,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,6,r28,f+3,s3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,"6d,",6,f28,f3,s3,f3,f2,f3,s3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,5,b28,f3,b3,u3,y-1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477,"4n,",6,b27,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,6,s29,f+3,s3,z1,f1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,"4w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,5,b38,f3,b2,f+3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,4,r38,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,"5n,",4,f38,b3,s3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,6,s28,f3,s3,f+1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,"4d,",4,s39,f3,f3,f2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,4,r29,f1,f1,f;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,"6n,",6+,s2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,"4n,",6,f29,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,4,s29,f;1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,4,s27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,5,b39,f2,f3,s2,f3,s1,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,"5n,",5,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,4,f27,f+2,b3,z2,m3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,"6d,",6,f29,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,"6n,",6,r28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502,"6d,",6,f38,b3,s3,s3,s3,s3,s3,s1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,4,s39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,"4w,",4,f19,f1,f3,b1,r2,f3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,c4+,s3,z1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
