,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
245,4,r17,f-38,m27,o28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"4w,",4,b27,f18,f27,b39,b29,b38,b29,b29,f39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4,r18,f+38,m37,o39,s27,f-18,l3,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4,b18,f28,s29,f38,s37,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,6,b2,f17,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"6n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"6w,",5,b28,f18,f28,f18,f28,f29,f17,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,4,b38,f17,f29,f29,b38,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,c6,b27,f18,f28,f18,f28,f38,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"6n,",5,b17,f-18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"4n,",5,f27,f19,f38,b29,f18,f28,b28,f19,f28,f19,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,6,s28,f37,b29,f29,f39,b38,b38,b38,b19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,6,f29,f29,f28,f37,b38,f29,f18,f27,b29,b39,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"4n,",4,f28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"6n,",4,b38,b38,b39,b37,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,4,f28,f37,s39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"4d,",5,f39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"4n,",5,b29,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,6,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,6,r38,b28,f18,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"4d,",5,b29,b37,b27,b38,f38,b19,f28,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"5n,",6,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"4n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4,b38,f28,r28,f+18,f2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"6n,",5,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"4n,",5,f37,b28,f18,f19,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,4,b38,b38,b38,b38,b29,f38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"6n,",5,f+39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"6n,",5,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,6,f28,f18,f17,f18,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,6,b27,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"4n,",5,f38,b39,b27,b28,f18,f37,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,4,f18,f37,b39,s38,f38,s38,f38,s39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,4,b37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"4n,",4,f38,s38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,4,f28,b27,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,4,f29,f18,f18,f17,f19,f38,b27,f17,f39,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"6n,",4,b27,b29,f29,b28,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,6,b27,f18,f28,f+38,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,6,f28,f18,f29,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"6n,",5,f28,f18,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"6n,",c4,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"4n,",4,f29,f27,f37,s39,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,4,f28,f37,s29,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,c6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"4n,",6,f37,b38,f38,b38,b28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"6n,",5,f38,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,c6,f28,f37,b38,b39,f38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"4n,",6,f17,f38,b28,f17,f27,f+39,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,4,b37,b28,f29,b37,b38,b39,b37,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"6n,",5,b37,b37,b39,b18,f39,b28,f18,r19,f28,b29,b38,b37,s19,f17,r3w@,,,,,,,,,,,,,,,,,,,,,,,,
313,4,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"6n,",5,f28,s27,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,4,b28,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6,s39,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,6,f28,f38,b37,b38,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"4n,",5,b28,f28,f18,f18,f18,f38,b38,b38,f17,f29,f37,b39,b29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,
320,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,5,b38,b39,b38,f18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4,f27,f+18,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"6n,",c5,f27,f29,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"4d,",5,f29,f19,f27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,6,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"4w,",5,b37,b18,f38,b29,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,4,f29,b27,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,5,f38,b28,f18,f17,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"5d,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"6d,",5,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"c6n,",4,b39,b28,f17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,4,f28,f17,f17,f17,f18,f38,s39,f18,f19,f28,f;18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"4n,",4,b38,b19,r17,f+29,b2,z19,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,5,s29,f39,b28,f39,m29,f37,b29,f38,b37,b18,r;37,b38,s39,f;18,f29,f17*,,,,,,,,,,,,,,,,,,,,,,,,
341,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"4w,",5,b27,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,6,f29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,4,b37,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"4n,",4,f29,f+38,b3,z19,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,4,f19,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"4w,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,5,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,4+,f2,v38,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"4n,",4,b39,b37,b37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"4w,",5,f28,f19,f29,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,4,b27,f+38,m2,o27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"6n,",5+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,5,f27,f+18,f2,z38,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,4,f28,b27,s27,f+39,b1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"4d,",4,b39,b37,b28,b38,b39,b37,b19,l2,o27,m1,j17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"4n,",4,f29,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"5n,",5,b37,b39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"6n,",4,f19,f39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"4x,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"6d,",5,b!28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,6,f38,b38,b38,b37,b39,b38,f28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,4,f28,f29,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"6d,",5,f17,r19,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,4,b29,f39,b37,f19,f18,f27,b28,f19,f19,f18,f18,f17,f27,b29,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,
372,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,6,f28,f19,f17,f39,s39,f38,b38,f39,b37,f38,b39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"4n,",5,f27,f+38,s3,z19,l3,p29,f27,f-18,f1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"5d,",5,f27,f29,f28,b28,b38,b27,b38,b39,b39,f18,f28,b29,b38,b29,f17,f29,f38,b29,b37,b38,b28,r19,f19,f39,s38,s38,f19,f1d#,,,,,,,,,,,
376,4,f19,f37,s29,f18,f38,b18,f39,s38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"6n,",5,f29,f37,b29,f38,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"6n,",5,f28,b28,b29,f28,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"4n,",4,b39,b39,b29,f39,b28,b37,b29,b27,f+37,b2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"6n,",5,f27,b28,f18,r27,f-38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"6d,",4,f37,b29,f28,b39,b29C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,6,b28,f+38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"6w,",5,f18,f18,f18,r3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,b28,f+18,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,4,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,4,f18,f18,r29,f+37,b1,v^17,r-2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"5+n,",5,b29,f29,b27,f39,s27,f-38,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"4n,",6,f29,f37,b19,f19,f38,b39,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"6n,",4,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,6,b28,f38,b29,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"6n,",4,f!17,f+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,6,r28,f+38,b3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"4w,",6,b29,f38,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"4n,",6,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6,s29,f18,f28,f39,s28,f38,s29,f38,s38,f39,b18,f29,f29,f39,b37,f19,f18,f38,s38,b18,l27,o37*,,,,,,,,,,,,,,,,,,
399,"6n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,4,f27,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"5d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"6d,",4,f28,f17,f29,f18,f18,f19,f29,f37,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"6n,",4,b27,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,4,f17,f+;38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,4,b39,s29,f18,r19,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"6n,",5,b27,b+38,s3,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"6w,",5,b37,b37,b39,b29,f29,b27,f38,b39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"4n,",5,f29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,4,s37,b+38,b2,v38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,4,b28,f39,s27,f+39,m2,v28,f29,f39,f38,b38,f18,r27,f+39,b1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,
417,"4n,",6,b29,f37,b37,b19,f28,f28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6,f27,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"6w,",5,b28,b38,b39,b39,b28,f29,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"4w,",6,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"4d,",5,b29,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"6w,",5,f28,f29,f39,f39,b37,f38,b28,f19,f38,b28,b37,b39,b37,b38,b38,b28,b29,f39,b28,f19,r38,f+38,b1,v1n#,,,,,,,,,,,,,,,
424,"6n,",4,f39,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"6n,",5,f19,f27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"4x,",5,b29,f37,b39,b38,b37,b28,f29,b28,f19,f18,f38,b38,b38,b28,f39,s28,f+38,m2d#,,,,,,,,,,,,,,,,,,,,,
427,"4w,",5,f28,f19,f29,f28,f17,f17,f18,f+38,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,c6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"4n,",5,f18,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,5,b28,f19,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"c6w,",6,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"4n,",5,f28,b38,b39,b18,r27,f+39,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"6d,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,4,f28,f19,f29,b28,b28,b29,b18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"6+w,",5,f37,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"6x,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,6,r28,f18,f39,s38,f39,b29,b19,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,4,f29,s37,s+19,f3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"6w,",4,b39,y17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"4n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,5,b29,b37,b39,b28,f+39,b2,z28,f;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"6n,",5,f29,b28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"4w,",6,f28,f28,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,4,f+2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"4+d,",4,f19,f29,b29,b38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6+,f37,i39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6,b29,r29,f38,s37,b+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,4+,b3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,4,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4n,",5,f28,f29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"4n,",6,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,6,f38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4,f28,b19,f37,b19d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,6,f28,f18,f28,b39,b38,b38,b37,b38,b38,b27,f29,f39,b38,b37,b!3d@,,,,,,,,,,,,,,,,,,,,,,,,,
468,"4n,",5,f27,b37,b39,b37,b38,b39,b38,b28,r18,f38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,6,f29,f38,b18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,6,b29,f38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"4n,",4,b29,f17,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4,f2,v=27,s+18,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"4d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,4,f18,f27,s39,f39,f18,f39,b38,s29,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,5,f29,f29,f29,f39,b38,b39,b39,b38,y37,s+39,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"6n,",6,f29,f28,b19,f18,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,6,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4,f28,s28,f18,l2,j38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,5,b28,f+38,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"5d,",4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,c5,r28,f18,f17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"4w,",5,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"V,",4,b28,f;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"6n,",4,f18,f38,b37,y17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"4d,",c4+,b3,z39,b3,z18,f3,z27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4,f29,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"4d,",5,f28,f38,b39,s38,f39,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"6w,",5+,b2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"4n,",4,b38,s38,f19,l27,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,f29,f+39,b2,h17,f-3,z22n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,"4+n,",4,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
