,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
7859,4,b18,f1,b1,f1,b3,s3,f1,f1,s2,b3,f2,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7860,6,s18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7861,"5d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7862,"6n,",6,b29,f1,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865,5,b3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,5,b2,f3,b2,f3,b2,f3,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867,"6d,",6,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868,5,b2,f1,f2,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7869,6,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7870,5,b2,f1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7871,5,b1,f1,f2,f3,s2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7872,"6n,",5,b3,s3,f1,f2,f2,f3,s3,b3,b3,b3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7873,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,4,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7876,5,b3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7877,6,b2,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,4,b3,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7879,"6w,",6,b2,b1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7880,5,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7881,5,f2,f1,f3,f3,s2,f3,b3,s3,f3,b3,s3,f3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7882,"5n,",5,b2,f3,s1,o3,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7883,6,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7884,6,b2,f2,b1,f3,b3,f2,b3,f1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7885,"5n,",5,b3,f1,f1,f3,s3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7886,6,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7887,"4n,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,6,b2,f3,s2,f3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889,5,b3,f3,b3,f2,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7890,6,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891,6,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892,6,s3,f2,b1,f3,b2,f3,b3,b3,b3,b2,f3,b2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,4,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894,6,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895,"5n,",5,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896,"5n,",6,b3,b2,b2,f2,b2,f3,b3,b3,b3,b3,b2,f1,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897,4,b2,f1,f1,f1,f3,f3,b3,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898,"6d,",6,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899,"5n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,4,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901,4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,"6d,",6,b1,f3,b2,b3,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,"4d,",5,b2,f2,f3,b3,b3,b3,b2,f2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7904,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,"4n,",5,b2,s3,s3,f3,b1,f2,f1,f1,f2,f1,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,c6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,5,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7908,6,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909,4,s3,f1,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,6,s2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911,6,f2,f1,f1,f3,s3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,"6d,",6,s3,f1,f1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,"6n,",4,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7914,6,b2,f2,f2,f2,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,4,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,"c4n,",6,b3,b3,b3,f3,s3,f3,s3,f3,b3,f3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,"6w,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,6,s2,f3,b1,v3,b3,z1,l2,p2,b2,z2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,"6n,",5,b3,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,6,b2,f1,f3,b3,s3,s3,f3,b2,f3,b3,b3,b3,b3,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,"6w,",5,b2,f1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,"6d,",6,f2,f2,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,"4w,",5,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,6,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,4,b3,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926,"4n,",6,b3,b2,f1,f3,b3,b3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,"4w,",5,b3,s2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,"4w,",5,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,4,s2,f1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,6,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,"6x,",5,b2,b1,r2,f1,f1,v3,b3,zw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,6,b3,b3,b2,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933,5,b3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,6,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,"4n,",6,b2,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,"4w,",5,b2,f1,f1,f2,b3,b2,b2,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939,6,b2,f3,b3,b2,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940,6,b2,f3,b2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,"6n,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942,5,b2,f3,b1,f3,s3,f3,b2,f3,b1,f1,f1,f1,f3,s2,f1,f1,vn#,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,"6n,",6,b3,b2,b3,b2,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,5,b2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945,4,f2,f3,b3,i1,f3,zd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,6,f3,f2,f3,f2,f3,b3,f3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,4,f1,f3,s2,s3,b1,z3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,c4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,4,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,4,b2,f2,f2,f1,f2,f2,s3,f2,f2,f3,b2,f1,f1,f1,f1,f3,s3,f3,b3,f1,r1,f1,f3w@,,,,,,,,,,,,,,,,,,,,
7951,4,f2,f3,m2,f2,b2,f3,b3,f2,b3,b1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,5,b3,b1,f1,f1,f2,f2,f1,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,6,s3,f3,s2,f1,f3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,"6w,",5,b2,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,"6n,",6,b1,f1,f2,b3,f1,f2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,"4d,",5,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,c5,f3,s3,b3,z3,b2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,6,f2,f3,s2,f3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,6,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,6,b2,f1,f2,f2,b3,f3,b3,s1,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,5,b3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,6,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,4,b3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,"6d,",6,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,"6n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,5,b2,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,"4n,",6,f3,b3,b3,b3,f2,f2,f2,f2,f3,b3,f3,b3,b2,f3,s2,f3,s2,v1,lw#,,,,,,,,,,,,,,,,,,,,,,,
7968,5,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,"4d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,6,f1,f2,s2,f3,b2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,"6n,",6,f2,f3,f3,b3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,"4n,",5,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,"6n,",6,f2,f3,s3,f3,s2,f3,b3,f1,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,"4n,",6,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,4,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,"4n,",6,b1,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7978,"4n,",5,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,4,f2,f1,f2,f2,f1,f2,f3,b3,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,"4x,",5,b3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982,6,b2,f1,r3,s3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,"6d,",5,b3,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,6,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,6,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,"6w,",5,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,6,s2,f2,b2,v3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,"4n,",5,b3,b2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,6,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,"6n,",5,b3,b1,r2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7991,"6n,",5,f2,f1,r2,f3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,"6n,",5,b2,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993,"5d,",4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,"6n,",5,b2,f1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,"6n,",c6,b3,b3,s2,f3,s2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997,4,b3,f3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,"c6d,",4,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,6,b3,f2,b1,f3,b3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,4,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8002,5,b2,f3,s2,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8003,"c5d,",6,b2,f2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004,4,b2,f3,f3,b3,f2,b2,f3,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006,"5d,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007,4,f3,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8008,4,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009,6,b2,f3,b3,f3,y1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8010,"6d,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011,6,b2,f2,f3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012,6,f2,f2,s2,f2,b2,f3,b2,f3,s2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,"5d,",5,b3,y1,u3,z3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,"c6d,",6,b2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,"6n,",6,b2,f1,f2,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018,"6n,",5,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019,6,b2,f2,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020,4,b3,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021,"4d,",6,b2,f3,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022,"6n,",5,b2,f3,s3,f2,f3,b2,s3,f3,b2,f3,s3,f3,b2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
8023,6,f2,f2,f2,f1,f2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,5,f2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8025,"4x,",5,b3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027,6,f2,f3,b2,f1,f3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028,6,b1,f2,b3,b3,b2,f3,b2,f2,b2,f2,b2,f1,f2,f1,f1,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,"6w,",6,b2,f2,f1,r2,s2,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030,4,f2,f2,s2,f3,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031,"4d,",5,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,6,b2,f3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8033,"6d,",5,b2,f1,f2,f2,s2,f3,b3,f3,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034,5,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8035,6,b2,f3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036,6,f2,f3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8037,"5d,",5,b3,m1,o1,f2,b2,s3,b1,v3,md#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,5,b2,f1,f3,b3,f2,b3,f3,s3,f1,f1,f3,s3,y1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8039,6,b2,f2,f3,s3,f3,b2,f3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,"6d,",5,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042,4,b3,f3,s1,f2,b2,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,6,b2,f1,f2,f2,f3,b2,f3,b2,f1,r1,f2,s2,f1,l2,o3,b3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
8044,4,b2,f3,b3,f2,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8045,"4x,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046,4,f2,s3,s3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047,"6w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,5,b2,f2,b2,f1,f2,f3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049,"6n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8051,"5n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,"6d,",6,b2,f3,b2,f1,f2,f2,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,"6d,",5,b3,s1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,6,s2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,4,b3,f1,f2,f1,f2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,"6d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,5,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,6,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,"c6x,",5,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8060,"6n,",6,f2,f2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061,5,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8062,6,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063,4,b2,f1,f1,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064,4,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065,"6d,",5,b2,f3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066,"4n,",6,b2,b3,b3,b2,f2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8067,6,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,5,b2,f3,b2,s1,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069,6,b2,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070,"6n,",5,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073,6,b2,f2,f2,f1,f3,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,5,b2,f1,rx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075,4,f1,f3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076,"5n,",5,b3,s2,f1,f2,f1,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,6,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078,4,b3,f3,s2,f3,b2,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079,6,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,4,b2,f1,f3,b2,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081,"6d,",6,b2,f3,b2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082,6,f2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083,c4,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8084,4,b2,f1,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085,"6n,",6,f2,b3,s3,s3,f2,b3,f2,b2,f2,b2,f3,b3,s1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8087,6,s3,f3,s2,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,"5d,",5,b2,f2,s1,f3,b3,b3,b2,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
