,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1815,4,b38,b3,b2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,"4d,",6,f28,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,"6d,",4,b38,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,"6d,",6,f28,f2,b3,f3,b3,f1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,4,b27,f1,f3,b3,b3,b3,b3,b2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,"6d,",5,r28,f1+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,"4d,",4,b38,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,"4n,",4,b28,f1,r1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,"6w,",6,b37,b3,b3,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,4,f27,f1,f2,f2,b2,f2,f3,s3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,"4n,",4,b28,f2,b2,f3,b3,b3,b3!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,6,s27,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,6,f37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,"6d,",6,b38,b3,s3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,"4w,",5,f18,f1,f1,f2,f1,f1,f3,b3,f3,s3,f3,s3,f3,s3,b3,s3,z3*,,,,,,,,,,,,,,,,,,,,,
1831,6,s29,f1,f1,f1,f3,s3,s3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,4,s27,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,4,f18,f2,b3,b3,b3,b3,s3,s3,f1,f2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,"6d,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,5,b27,f3,s3,f1,f1,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,"4x,",4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,"6d,",5,f29,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,4,b37,y3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,6,f38,b3,b3,b3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,4,f28,f2,s3,s1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,4,f39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,4,s28,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,5,b17,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,6,b29,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,4,b39,f2,f1,f2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,4,s27,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,"4x,",5,f18,f3,s3,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,"6w,",6,b38,b3,s3,f3,b2,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,"6n,",5,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,"4w,",5,f39,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,"6w,",5,f17,f2,f2,f3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,"6w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,"4n,",4,b38,b3,f3,b3,f3,b2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,"6n,",4,b38,f3,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,5,b18,f2,b2,f3,b2,b2,f1,f2,b2,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,c6,b27,f2,f2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,"4n,",4,b18,b3,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,"6n,",6,b38,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,c4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,4,b38,f1,f2,u3,b-2,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,"c6n,",5,f28,f3,f1,b2,f3,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,4,s29,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,5,f28,f3,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,"4n,",4,f38,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,5,b29,f1,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,4,b18,f1,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,4+,f37,s-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,5,b27,f+1,b3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,6,b28,f3,f3,s2,f+3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,5,f18,b1,f1,b2,f2,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,"6w,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,6,f38,f1,b3,b2,b1,f2,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,6,b38,f3,f3,s1,b2,f3,f3,b3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,6,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,"4n,",4,b19,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,"6n,",6,f29,f2,f2,b2,f3,f3,s+2,b2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,4,b28,f3,f3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,"6n,",6,f29,f3,f1,b2,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,5,b28,f3,b1,b3,f3,f3,f3,f3,s3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,5,b19,f3,b3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,4,b38,f3,b1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,4,b17,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,4+,f3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,5,f38,y3,f-3,b3,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,"4n,",5,f289,f2,f1,f1,b3,b2,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,6,f18,f2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,"6n,",4,f38,f2,f1,f1,b2,f1,b2,f1,b1,f1,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,5,b38,f2,f2,f2,f2,f3,f3,s2,s3,b3,f3,y3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,4,f;38,f1,b3,s2,f3,b3,f1,f1,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,"4n,",5,f29,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,4,f37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,"4n,",5,b28,f2,f3,y+1,s-2,z2,v3,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,6,f28,f1,b2,b1,b2,f2,f2,f1,b2,b2,f3,b3,f2,f1,s2,u3w@,,,,,,,,,,,,,,,,,,,,,,,
1912,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,4+,b3,z3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,6,b38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,4,b19,f1,f1,f1,f1,f1,b2,s3,f+3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,"6n,",5,b38,b1,b3,b2,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5,b27,f1,f1,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,4,b27,f3,s1,f+;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,6,b37,f3,b3,f1,f1,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,4,b29,f3,b2,f1,r1,f+3,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,5,b37,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,4,b29,f1,f1,b3,b3,f3,b3,f3,b3,f3,b1,b1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,
1923,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,4,s29,f+3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,5,b39,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,6,b19,f2,f3,f3,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,c4,s38,f1,f2,f3,f3,f1,f1,b3,b2,b2,f2,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,6,b27,f1,f1,b3,b3,f3,f3,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,"6n,",4,f27,f+3,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,4,b38,f2,f1,b2,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,6,b37,f3,b1,b2,f3,f3,s1,b2,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,4,b37,f2,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,"4+w,",5,f29,f2,f2,f3,f2,f1,b;2,u+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,"4n,",5+,b2,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,5,f38,f2,b1,f2,f2,b1,b3,b3,f3,s+1,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,c4,b27,f+3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,4,f39,f2,f1,f1,b1,r2,f-1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,6,b28,f1,f1,b2,f1,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,c4,b28,f3,b;2,f3,b2,f3,s3,f+1,l2,o3,s1,f2,s2,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,
1943,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,4,s37,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,5,f28,f1,f1,b2,f1,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,"4w,",6+,f3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,4,f39,f2,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,"6n,",6,f28,f3,f3,f+1,s3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,"6d,",5,b28,f1,b1,f3,f2,f1,b1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,"c6w,",6,f27,f3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,"4x,",4,f38,s2,r3,b1,b3,b3,f3,b3,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,"6w,",6,f19,f2,f3,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,4,f38,f3,f2,f2,f3,f1,s2,f+1,m2,o2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,6,b28,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,4,b28,f1,f1,f3,y1,s-3,b2,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,"6n,",5,f28,f3,b2,b2,f2,b2,b3,f3,f1,b1,f1,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,
1960,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,6,b27,f-3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,4,b18,f+2,f2,z^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,6,b27,u+1,y1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,4+,b2,z1,b1,v^2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,"6+d,",5,f27,b3,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,4,b17,f3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,4,f18,b2,b3,f3,b3,f3,b3,f2,f3,f3,s1,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,"4d,",5,f18,b2,f3,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,6,b27,f3,s2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,"6n,",5,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,4,f29,f1,b2,f+3,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,"4n,",6,f28,f+3,f3,s-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,5,f37,b3,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,5,f29,f2,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,5,b17,f1,f2,f2,f2,b1,f2,f2,u+1,s-2,b-2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,"5n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,"6n,",5,b19,b2,f+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,4,b29,f3,s2,f3,y2,s-3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,"6d,",6,b29,f1,f3,f3,s3,f3,b2,f2,f+3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,f28,f1,b1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,4,f27,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,4,b28,s2,s3,b1,b2,f2,f3,y+1,s-3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,"5n,",5,f28,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,5,b27,f3,f3,b2,f1,f1,b2,b2,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,4,f39,f1,b1,f2,f2,f2,f2,f1,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,"6w,",6,f28,f2,f1,r1,s3,f1,b1,f1,b2,f1,b1,f1,b3,b2,f1,f3,f1*,,,,,,,,,,,,,,,,,,,,,
1992,"6d,",5,b28,f2,b1,f1,b2,b2,b2,u+1,s-3,z3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,4,f18,f2,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,4,s38,f3,s2,f1,f2,f2,f2,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,5,f27,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,"4w,",4,b19,f+3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,"4n,",6+,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,"6w,",6,f37,b+3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,"4x,",6,b39,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,"6x,",5,f28,f1,b1,f2,f2,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,f39,f3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"4+w,",5,f37,b3,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"6n,",6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,5,b19,b1,f3,f3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,f28,f+1,b3,z2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,6+,b2,f-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,4,f17,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,4+,b;2,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,f28,f2,f2,f2,f1,b2,f1,b3,b3,r3,b2,f2,f3,f3,b3,f2,f1,b1,f1,b2,f2,f3,s1,b2,s1,b1*,,,,,,,,,,,,,
2016,"6n,",4,f27,f+3,m2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,b37,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"4w,",6,f29,f3,f3,f3,s1,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,"4n,",4,b27,f+1,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,5,f39,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"6d,",6,f18,f;2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"4d,",4,f37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,"6d,",6,f38,f3,f3,b2,f3,b1,b1,f2,f3,s3,f2,f2,y3,b-3,f1*,,,,,,,,,,,,,,,,,,,,,,,
2025,c5,b28,f3,b1,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,4,b28,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,6,s29,f3,s1,f1,f2,f3,y+2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,5,b38,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,6,s37,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,4,b28,f1,f1,b2,y+1,s-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,"4n,",6,b28,f1,f2,b2,f2,f3,b2,f3,b2,b1,f2,f3,s2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,
2032,6,f29,f3,b3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,"4d,",c4,b18,f2,f3,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,"6w,",5,f29,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,"6d,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,5,b28,f1,b1,f1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,"4n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,"4+x,",4+,f37,i^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,4,f17,b1,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,5,f28,f2,f2,f3,s+1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,6,b17,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,4,f28,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,"4n,",4,f27,f2,f3,f3,f2,b3,b3,b3,b3,b3,b3,b3,s3,b1,f1,f2,f3,b1,f1w@,,,,,,,,,,,,,,,,,,,
2046,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,4,s38,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,4,b39,f3,b3,f3,b3,f3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,6,b38,j3,b2,v3,b3,s3,b2,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,4,s37,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,4,f18,f1,f2,b+3,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,4,s38,f3,b2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,"6n,",4,f37,b3,b3,f1,f2,b2,b3,f2,f2,b3,b2,f3,s3,f1,r1,f+3,b3,z1w#,,,,,,,,,,,,,,,,,,,,
2058,4,f28,f3,s3,b3,b3,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,4,f18,f1,f3,f3,b2,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,4,b38,u3,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
